tag,input,engine,mast_input,ebayes,method,design,threads,run,warmup,cpu_load_before,contaminated,shared_machine,cpus,started,process,stage,elapsed_s,cpu_s,peak_rss_mb,rheap_mb,os_peak_wset_mb,os_peak_private_mb,baseline_rss_mb,delta_rss_mb,returncode,errors,info,background_cpu_mean,background_cpu_max
fair,ductal_all,duet,,,,condition,1,6,False,5.3,False,True,0-15,1789298963.1762633,duet,read,0.067,0.062,500.8046875,,,,,,,,,,
fair,ductal_all,duet,,,,condition,1,6,False,5.3,False,True,0-15,1789298963.1762633,duet,fit_test,0.38,0.359,801.28515625,,,,,,,,,,
fair,ductal_all,duet,,,,condition,1,6,False,5.3,False,True,0-15,1789298963.1762633,duet,write,0.118,0.125,369.44140625,,,,,,,,,,
fair,ductal_all,duet,,,,condition,1,6,False,5.3,False,True,0-15,1789298963.1762633,duet,TOTAL_PROCESS,2.013667106628418,1.90625,801.28515625,,819.859375,774.3671875,187.484375,613.80078125,0.0,,,,
fair,ductal_all,duet,,,,condition,1,6,False,5.3,False,True,0-15,1789298963.1762633,ALL,TOTAL_RUN,2.013667106628418,1.90625,801.28515625,,819.859375,774.3671875,187.484375,613.80078125,0.0,,,10.5,10.5
fair,ductal_all,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789298967.1976614,export,read,0.07,0.078,477.26953125,,,,,,,,,,
fair,ductal_all,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789298967.1976614,export,export,0.64,5.641,858.1328125,,,,,,,,,,
fair,ductal_all,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789298967.1976614,export,TOTAL_PROCESS,1.942256212234497,6.875,858.1328125,,858.13671875,816.609375,162.2890625,695.84375,0.0,,,,
fair,ductal_all,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789298967.1976614,R,read,7.08,6.81,1551.23828125,1331.5,,,,,,,,,
fair,ductal_all,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789298967.1976614,R,singlecellassay,0.06,0.06,1555.69921875,1378.1,,,,,,,,,
fair,ductal_all,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789298967.1976614,R,zlm,166.73,165.61,4613.54296875,4525.0,,,,,,,,,
fair,ductal_all,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789298967.1976614,R,lrtest,141.0,137.74,3788.9921875,3768.3,,,,,,,,,
fair,ductal_all,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789298967.1976614,R,assemble,0.58,0.6,2243.53515625,1730.9,,,,,,,,,
fair,ductal_all,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789298967.1976614,R,write,0.06,0.05,1874.28125,1346.0,,,,,,,,,
fair,ductal_all,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789298967.1976614,R,TOTAL_PROCESS,321.6327142715454,316.8125,4613.54296875,,4598.8984375,4650.57421875,718.19921875,3895.34375,0.0,,assay class after SingleCellAssay: matrix,,
fair,ductal_all,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789298967.1976614,ALL,TOTAL_RUN,323.5749704837799,323.6875,4613.54296875,,4598.8984375,4650.57421875,162.2890625,3895.34375,0.0,,,10.7,78.921875
fair,pooled_2500,duet,,,,condition,1,1,True,5.5,False,True,0-15,1789299292.8156762,duet,read,0.315,0.031,309.4453125,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,1,True,5.5,False,True,0-15,1789299292.8156762,duet,fit_test,0.12,0.109,329.30859375,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,1,True,5.5,False,True,0-15,1789299292.8156762,duet,write,0.098,0.094,257.46484375,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,1,True,5.5,False,True,0-15,1789299292.8156762,duet,TOTAL_PROCESS,2.0933244228363037,1.6875,329.30859375,,368.77734375,321.81640625,188.140625,141.16796875,0.0,,,,
fair,pooled_2500,duet,,,,condition,1,1,True,5.5,False,True,0-15,1789299292.8156762,ALL,TOTAL_RUN,2.0933244228363037,1.6875,329.30859375,,368.77734375,321.81640625,188.140625,141.16796875,0.0,,,10.575,10.9
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,1,True,6.3,False,True,0-15,1789299296.9154751,export,read,0.025,0.031,274.328125,,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,1,True,6.3,False,True,0-15,1789299296.9154751,export,export,0.183,1.281,366.12890625,,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,1,True,6.3,False,True,0-15,1789299296.9154751,export,TOTAL_PROCESS,1.3996734619140625,2.453125,366.12890625,,366.1328125,324.56640625,182.72265625,183.40625,0.0,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,1,True,6.3,False,True,0-15,1789299296.9154751,R,read,2.57,2.46,944.8203125,724.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,1,True,6.3,False,True,0-15,1789299296.9154751,R,singlecellassay,0.05,0.04,948.51171875,771.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,1,True,6.3,False,True,0-15,1789299296.9154751,R,zlm,52.84,52.01,1888.21875,1764.4,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,1,True,6.3,False,True,0-15,1789299296.9154751,R,lrtest,45.25,44.55,1854.29296875,1748.3,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,1,True,6.3,False,True,0-15,1789299296.9154751,R,assemble,0.53,0.51,1255.65625,1121.3,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,1,True,6.3,False,True,0-15,1789299296.9154751,R,write,0.05,0.05,1249.86328125,738.5,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,1,True,6.3,False,True,0-15,1789299296.9154751,R,TOTAL_PROCESS,107.32086777687073,105.46875,1888.21875,,1892.83203125,1933.83984375,711.69921875,1176.51953125,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,1,True,6.3,False,True,0-15,1789299296.9154751,ALL,TOTAL_RUN,108.72054123878479,107.921875,1888.21875,,1892.83203125,1933.83984375,182.72265625,1176.51953125,0.0,,,8.2,14.671875
fair,pooled_2500,duet,,,,condition,1,2,False,6.9,False,True,0-15,1789299407.735425,duet,read,0.024,0.016,300.76171875,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,2,False,6.9,False,True,0-15,1789299407.735425,duet,fit_test,0.121,0.125,368.9921875,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,2,False,6.9,False,True,0-15,1789299407.735425,duet,write,0.097,0.094,257.74609375,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,2,False,6.9,False,True,0-15,1789299407.735425,duet,TOTAL_PROCESS,1.7141635417938232,1.65625,368.9921875,,368.9921875,322.27734375,187.45703125,181.53515625,0.0,,,,
fair,pooled_2500,duet,,,,condition,1,2,False,6.9,False,True,0-15,1789299407.735425,ALL,TOTAL_RUN,1.7141635417938232,1.65625,368.9921875,,368.9921875,322.27734375,187.45703125,181.53515625,0.0,,,12.2,12.2
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,2,False,5.5,False,True,0-15,1789299411.472284,export,read,0.024,0.031,310.53125,,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,2,False,5.5,False,True,0-15,1789299411.472284,export,export,0.181,1.516,365.26953125,,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,2,False,5.5,False,True,0-15,1789299411.472284,export,TOTAL_PROCESS,1.3951926231384277,2.625,365.26953125,,365.2734375,323.7421875,159.25,206.01953125,0.0,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,2,False,5.5,False,True,0-15,1789299411.472284,R,read,2.53,2.5,945.125,724.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,2,False,5.5,False,True,0-15,1789299411.472284,R,singlecellassay,0.06,0.03,948.859375,771.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,2,False,5.5,False,True,0-15,1789299411.472284,R,zlm,50.31,49.97,1886.0703125,1764.4,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,2,False,5.5,False,True,0-15,1789299411.472284,R,lrtest,43.23,43.15,1799.109375,1639.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,2,False,5.5,False,True,0-15,1789299411.472284,R,assemble,0.52,0.52,1251.546875,1121.3,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,2,False,5.5,False,True,0-15,1789299411.472284,R,write,0.05,0.07,1251.62890625,738.5,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,2,False,5.5,False,True,0-15,1789299411.472284,R,TOTAL_PROCESS,102.7022213935852,102.15625,1886.0703125,,1871.57421875,1912.16015625,712.75,1173.3203125,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,2,False,5.5,False,True,0-15,1789299411.472284,ALL,TOTAL_RUN,104.09741401672363,104.78125,1886.0703125,,1871.57421875,1912.16015625,159.25,1173.3203125,0.0,,,12.1,12.1
fair,pooled_2500,duet,,,,condition,1,3,False,5.0,False,True,0-15,1789299517.5886178,duet,read,0.024,0.031,300.8828125,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,3,False,5.0,False,True,0-15,1789299517.5886178,duet,fit_test,0.116,0.109,368.796875,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,3,False,5.0,False,True,0-15,1789299517.5886178,duet,write,0.109,0.109,257.37890625,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,3,False,5.0,False,True,0-15,1789299517.5886178,duet,TOTAL_PROCESS,1.6547794342041016,1.578125,368.796875,,368.8125,322.08203125,189.17578125,179.62109375,0.0,,,,
fair,pooled_2500,duet,,,,condition,1,3,False,5.0,False,True,0-15,1789299517.5886178,ALL,TOTAL_RUN,1.6547794342041016,1.578125,368.796875,,368.8125,322.08203125,189.17578125,179.62109375,0.0,,,10.1,10.1
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,3,False,5.0,False,True,0-15,1789299521.25024,export,read,0.024,0.016,296.25390625,,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,3,False,5.0,False,True,0-15,1789299521.25024,export,export,0.178,1.703,365.46875,,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,3,False,5.0,False,True,0-15,1789299521.25024,export,TOTAL_PROCESS,1.3571600914001465,2.8125,365.46875,,365.47265625,323.57421875,194.25,171.21875,0.0,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,3,False,5.0,False,True,0-15,1789299521.25024,R,read,2.51,2.45,945.2734375,724.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,3,False,5.0,False,True,0-15,1789299521.25024,R,singlecellassay,0.06,0.04,948.9296875,771.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,3,False,5.0,False,True,0-15,1789299521.25024,R,zlm,49.98,49.67,1884.29296875,1764.4,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,3,False,5.0,False,True,0-15,1789299521.25024,R,lrtest,43.08,42.98,1799.03515625,1639.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,3,False,5.0,False,True,0-15,1789299521.25024,R,assemble,0.52,0.53,1482.61328125,1121.3,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,3,False,5.0,False,True,0-15,1789299521.25024,R,write,0.04,0.05,1250.62109375,738.5,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,3,False,5.0,False,True,0-15,1789299521.25024,R,TOTAL_PROCESS,102.08011889457703,101.609375,1884.29296875,,1869.796875,1910.69140625,721.578125,1162.71484375,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,3,False,5.0,False,True,0-15,1789299521.25024,ALL,TOTAL_RUN,103.43727898597717,104.421875,1884.29296875,,1869.796875,1910.69140625,194.25,1162.71484375,0.0,,,10.8,11.975
fair,pooled_2500,duet,,,,condition,1,4,False,7.6,False,True,0-15,1789299626.706525,duet,read,0.024,0.031,322.109375,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,4,False,7.6,False,True,0-15,1789299626.706525,duet,fit_test,0.117,0.109,341.51953125,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,4,False,7.6,False,True,0-15,1789299626.706525,duet,write,0.099,0.109,257.65234375,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,4,False,7.6,False,True,0-15,1789299626.706525,duet,TOTAL_PROCESS,1.5883960723876953,1.515625,341.51953125,,369.1484375,322.51171875,222.43359375,119.0859375,0.0,,,,
fair,pooled_2500,duet,,,,condition,1,4,False,7.6,False,True,0-15,1789299626.706525,ALL,TOTAL_RUN,1.5883960723876953,1.515625,341.51953125,,369.1484375,322.51171875,222.43359375,119.0859375,0.0,,,10.0,10.0
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,4,False,5.0,False,True,0-15,1789299630.3017664,export,read,0.025,0.031,274.0234375,,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,4,False,5.0,False,True,0-15,1789299630.3017664,export,export,0.177,1.484,365.265625,,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,4,False,5.0,False,True,0-15,1789299630.3017664,export,TOTAL_PROCESS,1.3512537479400635,2.59375,365.265625,,365.26953125,323.5859375,160.3828125,204.8828125,0.0,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,4,False,5.0,False,True,0-15,1789299630.3017664,R,read,2.5,2.5,945.0234375,724.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,4,False,5.0,False,True,0-15,1789299630.3017664,R,singlecellassay,0.06,0.06,948.67578125,771.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,4,False,5.0,False,True,0-15,1789299630.3017664,R,zlm,49.76,49.79,1898.6796875,1764.4,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,4,False,5.0,False,True,0-15,1789299630.3017664,R,lrtest,42.78,42.9,1807.90234375,1639.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,4,False,5.0,False,True,0-15,1789299630.3017664,R,assemble,0.48,0.46,1252.30859375,1121.3,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,4,False,5.0,False,True,0-15,1789299630.3017664,R,write,0.04,0.05,1252.41015625,738.5,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,4,False,5.0,False,True,0-15,1789299630.3017664,R,TOTAL_PROCESS,101.50867772102356,101.609375,1898.6796875,,1905.7734375,1946.80078125,722.515625,1176.1640625,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,4,False,5.0,False,True,0-15,1789299630.3017664,ALL,TOTAL_RUN,102.85993146896362,104.203125,1898.6796875,,1905.7734375,1946.80078125,160.3828125,1176.1640625,0.0,,,10.1,11.775
fair,pooled_2500,duet,,,,condition,1,5,False,6.5,False,True,0-15,1789299735.1812067,duet,read,0.025,0.031,300.828125,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,5,False,6.5,False,True,0-15,1789299735.1812067,duet,fit_test,0.12,0.125,368.75390625,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,5,False,6.5,False,True,0-15,1789299735.1812067,duet,write,0.112,0.109,257.56640625,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,5,False,6.5,False,True,0-15,1789299735.1812067,duet,TOTAL_PROCESS,1.6995313167572021,1.609375,368.75390625,,368.75390625,321.98046875,188.08984375,180.6640625,0.0,,,,
fair,pooled_2500,duet,,,,condition,1,5,False,6.5,False,True,0-15,1789299735.1812067,ALL,TOTAL_RUN,1.6995313167572021,1.609375,368.75390625,,368.75390625,321.98046875,188.08984375,180.6640625,0.0,,,11.0,11.0
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,5,False,6.3,False,True,0-15,1789299738.888236,export,read,0.024,0.016,273.73046875,,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,5,False,6.3,False,True,0-15,1789299738.888236,export,export,0.186,1.766,365.32421875,,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,5,False,6.3,False,True,0-15,1789299738.888236,export,TOTAL_PROCESS,1.3912031650543213,2.890625,365.32421875,,365.328125,323.4765625,159.859375,205.46484375,0.0,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,5,False,6.3,False,True,0-15,1789299738.888236,R,read,2.5,2.5,944.9296875,724.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,5,False,6.3,False,True,0-15,1789299738.888236,R,singlecellassay,0.04,0.07,948.5859375,771.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,5,False,6.3,False,True,0-15,1789299738.888236,R,zlm,49.4,49.4,1897.22265625,1764.4,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,5,False,6.3,False,True,0-15,1789299738.888236,R,lrtest,42.96,43.06,1799.3203125,1639.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,5,False,6.3,False,True,0-15,1789299738.888236,R,assemble,0.5,0.53,1485.0625,1121.3,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,5,False,6.3,False,True,0-15,1789299738.888236,R,write,0.05,0.05,1249.859375,738.5,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,5,False,6.3,False,True,0-15,1789299738.888236,R,TOTAL_PROCESS,101.33180546760559,101.375,1897.22265625,,1882.734375,1923.46484375,722.90234375,1174.3203125,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,5,False,6.3,False,True,0-15,1789299738.888236,ALL,TOTAL_RUN,102.72300863265991,104.265625,1897.22265625,,1882.734375,1923.46484375,159.859375,1174.3203125,0.0,,,11.6,12.2
fair,pooled_2500,duet,,,,condition,1,6,False,5.1,False,True,0-15,1789299843.6298208,duet,read,0.024,0.031,300.83984375,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,6,False,5.1,False,True,0-15,1789299843.6298208,duet,fit_test,0.118,0.109,368.76171875,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,6,False,5.1,False,True,0-15,1789299843.6298208,duet,write,0.108,0.109,257.8828125,,,,,,,,,,
fair,pooled_2500,duet,,,,condition,1,6,False,5.1,False,True,0-15,1789299843.6298208,duet,TOTAL_PROCESS,1.6519784927368164,1.59375,368.76171875,,368.89453125,322.015625,196.90625,171.85546875,0.0,,,,
fair,pooled_2500,duet,,,,condition,1,6,False,5.1,False,True,0-15,1789299843.6298208,ALL,TOTAL_RUN,1.6519784927368164,1.59375,368.76171875,,368.89453125,322.015625,196.90625,171.85546875,0.0,,,12.7,12.7
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789299847.2889566,export,read,0.024,0.031,274.4765625,,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789299847.2889566,export,export,0.18,1.453,365.54296875,,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789299847.2889566,export,TOTAL_PROCESS,1.4103782176971436,2.625,365.54296875,,365.546875,323.6875,172.5625,192.98046875,0.0,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789299847.2889566,R,read,2.51,2.51,944.8984375,724.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789299847.2889566,R,singlecellassay,0.04,0.04,948.45703125,771.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789299847.2889566,R,zlm,49.89,49.74,1902.84375,1764.4,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789299847.2889566,R,lrtest,42.78,42.68,1872.94140625,1639.2,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789299847.2889566,R,assemble,0.5,0.5,1526.4375,1121.3,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789299847.2889566,R,write,0.04,0.05,1235.62109375,738.5,,,,,,,,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789299847.2889566,R,TOTAL_PROCESS,101.63738894462585,101.359375,1902.84375,,1895.84765625,1936.67578125,722.375,1180.46875,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_2500,mast,dense,TRUE,bayesglm,condition,1,6,False,5.1,False,True,0-15,1789299847.2889566,ALL,TOTAL_RUN,103.047767162323,103.984375,1902.84375,,1895.84765625,1936.67578125,172.5625,1180.46875,0.0,,,10.0,11.075
fair,pooled_5000,duet,,,,condition,1,1,True,4.4,False,True,0-15,1789299952.355506,duet,read,0.53,0.062,389.76171875,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,1,True,4.4,False,True,0-15,1789299952.355506,duet,fit_test,0.208,0.219,525.65234375,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,1,True,4.4,False,True,0-15,1789299952.355506,duet,write,0.099,0.094,299.07421875,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,1,True,4.4,False,True,0-15,1789299952.355506,duet,TOTAL_PROCESS,2.2183287143707275,1.75,525.65234375,,535.6875,488.68359375,188.10546875,337.546875,0.0,,,,
fair,pooled_5000,duet,,,,condition,1,1,True,4.4,False,True,0-15,1789299952.355506,ALL,TOTAL_RUN,2.2183287143707275,1.75,525.65234375,,535.6875,488.68359375,188.10546875,337.546875,0.0,,,9.3203125,11.3
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,1,True,6.8,False,True,0-15,1789299956.5808117,export,read,0.038,0.031,367.14453125,,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,1,True,6.8,False,True,0-15,1789299956.5808117,export,export,0.344,3.172,546.7734375,,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,1,True,6.8,False,True,0-15,1789299956.5808117,export,TOTAL_PROCESS,1.5462145805358887,4.296875,546.7734375,,546.77734375,505.23828125,162.6171875,384.15625,0.0,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,1,True,6.8,False,True,0-15,1789299956.5808117,R,read,3.88,3.88,1182.78125,962.1,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,1,True,6.8,False,True,0-15,1789299956.5808117,R,singlecellassay,0.04,0.05,1186.86328125,1009.3,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,1,True,6.8,False,True,0-15,1789299956.5808117,R,zlm,93.42,93.44,2547.37109375,2598.2,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,1,True,6.8,False,True,0-15,1789299956.5808117,R,lrtest,80.24,80.78,2758.4921875,2620.0,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,1,True,6.8,False,True,0-15,1789299956.5808117,R,assemble,0.48,0.5,1610.33984375,1358.5,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,1,True,6.8,False,True,0-15,1789299956.5808117,R,write,0.04,0.05,1446.11328125,976.6,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,1,True,6.8,False,True,0-15,1789299956.5808117,R,TOTAL_PROCESS,184.0343565940857,184.53125,2758.4921875,,2758.6875,2801.47265625,723.1796875,2035.3125,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,1,True,6.8,False,True,0-15,1789299956.5808117,ALL,TOTAL_RUN,185.58057117462158,188.828125,2758.4921875,,2758.6875,2801.47265625,162.6171875,2035.3125,0.0,,,9.6,14.475000000000001
fair,pooled_5000,duet,,,,condition,1,2,False,6.2,False,True,0-15,1789300144.188893,duet,read,0.038,0.047,387.27734375,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,2,False,6.2,False,True,0-15,1789300144.188893,duet,fit_test,0.209,0.188,525.08984375,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,2,False,6.2,False,True,0-15,1789300144.188893,duet,write,0.097,0.094,298.94140625,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,2,False,6.2,False,True,0-15,1789300144.188893,duet,TOTAL_PROCESS,1.7657763957977295,1.6875,525.08984375,,535.26171875,488.2421875,186.453125,338.63671875,0.0,,,,
fair,pooled_5000,duet,,,,condition,1,2,False,6.2,False,True,0-15,1789300144.188893,ALL,TOTAL_RUN,1.7657763957977295,1.6875,525.08984375,,535.26171875,488.2421875,186.453125,338.63671875,0.0,,,9.3,9.3
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.7,False,True,0-15,1789300147.9634097,export,read,0.038,0.031,355.90625,,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.7,False,True,0-15,1789300147.9634097,export,export,0.343,3.172,546.66796875,,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.7,False,True,0-15,1789300147.9634097,export,TOTAL_PROCESS,1.5753180980682373,4.359375,546.66796875,,546.671875,505.08203125,189.18359375,357.484375,0.0,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.7,False,True,0-15,1789300147.9634097,R,read,3.91,3.9,1183.04296875,962.1,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.7,False,True,0-15,1789300147.9634097,R,singlecellassay,0.04,0.07,1186.890625,1009.3,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.7,False,True,0-15,1789300147.9634097,R,zlm,93.11,93.48,2551.421875,2598.2,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.7,False,True,0-15,1789300147.9634097,R,lrtest,80.22,80.55,2757.16796875,2620.0,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.7,False,True,0-15,1789300147.9634097,R,assemble,0.52,0.52,1485.72265625,1358.5,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.7,False,True,0-15,1789300147.9634097,R,write,0.05,0.03,1485.9453125,976.6,,,,,,,,,
