tag,input,engine,mast_input,ebayes,method,design,threads,run,warmup,cpu_load_before,contaminated,shared_machine,cpus,started,process,stage,elapsed_s,cpu_s,peak_rss_mb,rheap_mb,os_peak_wset_mb,os_peak_private_mb,baseline_rss_mb,delta_rss_mb,returncode,errors,info,sampler_errors,background_cpu_mean,background_cpu_max
real_cdr,ductal_all,duet,,,,cdr,1,4,False,6.6,False,True,0-15,1789399100.7493103,duet,TOTAL_PROCESS,25.884279012680054,25.515625,745.23828125,,745.23828125,699.50390625,204.4609375,540.77734375,0.0,,,,,
real_cdr,ductal_all,duet,,,,cdr,1,4,False,6.6,False,True,0-15,1789399100.7493103,ALL,TOTAL_RUN,25.884279012680054,25.515625,745.23828125,,745.23828125,699.50390625,204.4609375,540.77734375,0.0,,,0.0,7.5865,13.221875
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,4,False,8.9,False,True,0-15,1789399128.6377728,export,read,0.059,0.062,472.08984375,,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,4,False,8.9,False,True,0-15,1789399128.6377728,export,export,0.629,5.391,858.0390625,,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,4,False,8.9,False,True,0-15,1789399128.6377728,export,TOTAL_PROCESS,1.9536659717559814,6.609375,858.0390625,,858.04296875,816.78515625,189.5703125,668.46875,0.0,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,4,False,8.9,False,True,0-15,1789399128.6377728,R,read,6.87,6.74,1572.33203125,1330.7,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,4,False,8.9,False,True,0-15,1789399128.6377728,R,singlecellassay,0.53,0.52,2407.8671875,2214.6,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,4,False,8.9,False,True,0-15,1789399128.6377728,R,zlm,175.8,176.7,4482.55859375,4507.6,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,4,False,8.9,False,True,0-15,1789399128.6377728,R,lrtest,159.66,160.8,3805.0390625,3750.9,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,4,False,8.9,False,True,0-15,1789399128.6377728,R,assemble,0.57,0.59,2227.95703125,1734.8,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,4,False,8.9,False,True,0-15,1789399128.6377728,R,write,0.04,0.05,1876.02734375,1347.0,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,4,False,8.9,False,True,0-15,1789399128.6377728,R,TOTAL_PROCESS,349.6301853656769,351.53125,4482.55859375,,4470.37890625,4523.88671875,738.11328125,3744.4453125,0.0,,assay class after SingleCellAssay: matrix,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,4,False,8.9,False,True,0-15,1789399128.6377728,ALL,TOTAL_RUN,351.58385133743286,358.140625,4482.55859375,,4470.37890625,4523.88671875,189.5703125,3744.4453125,0.0,,,0.0,12.5,18.025000000000002
real_cdr,ductal_all,duet,,,,cdr,1,5,False,5.9,False,True,0-15,1789399482.259141,duet,read,0.059,0.062,461.9140625,,,,,,,,,,,
real_cdr,ductal_all,duet,,,,cdr,1,5,False,5.9,False,True,0-15,1789399482.259141,duet,fit_test_write,23.822,23.516,745.51171875,,,,,,,,,,,
real_cdr,ductal_all,duet,,,,cdr,1,5,False,5.9,False,True,0-15,1789399482.259141,duet,TOTAL_PROCESS,25.344125032424927,25.0,745.51171875,,745.51171875,699.703125,204.234375,541.27734375,0.0,,,,,
real_cdr,ductal_all,duet,,,,cdr,1,5,False,5.9,False,True,0-15,1789399482.259141,ALL,TOTAL_RUN,25.344125032424927,25.0,745.51171875,,745.51171875,699.703125,204.234375,541.27734375,0.0,,,0.0,6.822005208333334,12.728125
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,5,False,5.4,False,True,0-15,1789399509.607785,export,read,0.059,0.062,482.20703125,,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,5,False,5.4,False,True,0-15,1789399509.607785,export,export,0.618,5.531,857.8671875,,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,5,False,5.4,False,True,0-15,1789399509.607785,export,TOTAL_PROCESS,1.8494763374328613,6.71875,857.8671875,,857.87109375,816.16796875,162.00390625,695.86328125,0.0,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,5,False,5.4,False,True,0-15,1789399509.607785,R,read,6.91,6.83,1571.6484375,1330.7,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,5,False,5.4,False,True,0-15,1789399509.607785,R,singlecellassay,0.53,0.55,2408.0625,2214.6,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,5,False,5.4,False,True,0-15,1789399509.607785,R,zlm,181.36,181.06,4481.04296875,4507.6,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,5,False,5.4,False,True,0-15,1789399509.607785,R,lrtest,162.97,163.06,3821.40234375,3750.9,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,5,False,5.4,False,True,0-15,1789399509.607785,R,assemble,0.51,0.56,2216.90625,1734.8,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,5,False,5.4,False,True,0-15,1789399509.607785,R,write,0.05,0.05,1874.1015625,1347.0,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,5,False,5.4,False,True,0-15,1789399509.607785,R,TOTAL_PROCESS,358.53757786750793,358.28125,4481.04296875,,4471.19921875,4521.296875,738.02734375,3743.015625,0.0,,assay class after SingleCellAssay: matrix,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,5,False,5.4,False,True,0-15,1789399509.607785,ALL,TOTAL_RUN,360.3870542049408,365.0,4481.04296875,,4471.19921875,4521.296875,162.00390625,3743.015625,0.0,,,0.0,8.0,17.56875
real_cdr,ductal_all,duet,,,,cdr,1,6,False,5.1,False,True,0-15,1789399872.031001,duet,read,0.056,0.062,559.578125,,,,,,,,,,,
real_cdr,ductal_all,duet,,,,cdr,1,6,False,5.1,False,True,0-15,1789399872.031001,duet,fit_test_write,23.75,23.5,745.37890625,,,,,,,,,,,
real_cdr,ductal_all,duet,,,,cdr,1,6,False,5.1,False,True,0-15,1789399872.031001,duet,TOTAL_PROCESS,25.260223388671875,24.953125,745.37890625,,745.37890625,699.68359375,186.984375,558.39453125,0.0,,,,,
real_cdr,ductal_all,duet,,,,cdr,1,6,False,5.1,False,True,0-15,1789399872.031001,ALL,TOTAL_RUN,25.260223388671875,24.953125,745.37890625,,745.37890625,699.68359375,186.984375,558.39453125,0.0,,,0.0,6.220572916666666,11.425
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,6,False,5.1,False,True,0-15,1789399899.2944138,export,read,0.057,0.062,477.359375,,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,6,False,5.1,False,True,0-15,1789399899.2944138,export,export,0.616,5.297,857.59765625,,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,6,False,5.1,False,True,0-15,1789399899.2944138,export,TOTAL_PROCESS,1.8199567794799805,6.453125,857.59765625,,857.6015625,816.2578125,197.04296875,660.5546875,0.0,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,6,False,5.1,False,True,0-15,1789399899.2944138,R,read,6.9,6.72,1571.80859375,1330.7,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,6,False,5.1,False,True,0-15,1789399899.2944138,R,singlecellassay,0.53,0.51,2408.2734375,2214.6,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,6,False,5.1,False,True,0-15,1789399899.2944138,R,zlm,179.96,180.25,4484.671875,4507.6,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,6,False,5.1,False,True,0-15,1789399899.2944138,R,lrtest,161.71,161.85,3805.5703125,3750.9,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,6,False,5.1,False,True,0-15,1789399899.2944138,R,assemble,0.51,0.55,2232.27734375,1734.8,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,6,False,5.1,False,True,0-15,1789399899.2944138,R,write,0.04,0.05,1875.05078125,1347.0,,,,,,,,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,6,False,5.1,False,True,0-15,1789399899.2944138,R,TOTAL_PROCESS,355.7621169090271,355.984375,4484.671875,,4470.4296875,4523.265625,738.3984375,3746.2734375,0.0,,assay class after SingleCellAssay: matrix,,,
real_cdr,ductal_all,mast,dense,TRUE,bayesglm,cdr,1,6,False,5.1,False,True,0-15,1789399899.2944138,ALL,TOTAL_RUN,357.5820736885071,362.4375,4484.671875,,4470.4296875,4523.265625,197.04296875,3746.2734375,0.0,,,0.0,7.1,47.928125
